area,construction_time,floor,intro,price,title,zoning
123m²,2016年建造,中层(共26层),"
                    成邑德润华庭  
                    荥阳-荥阳城区-织机路",90,成邑德润华庭 精装修 南北通透 3室2厅 楼层好 视野无遮挡,3室2厅
110m²,2018年建造,低层(共29层),"
                    瀚宇天悦湾  
                    荥阳-荥阳城区-郑上路,近万山路",65,瀚宇天悦湾 20套工抵房 低于市场价500元 单价五千多住宅,3室2厅
105m²,2014年建造,低层(共30层),"
                    康桥九溪郡  
                    新郑-新郑龙湖-祥安路,近郑新快速通道",84,真实！康桥物业 性价比超高 绿化优美 地铁旁 小区品质高,3室2厅
89m²,2015年建造,低层(共30层),"
                    悦府海棠  
                    新郑-新郑龙湖-文昌路58号",83,地铁口小三房，急售，包税,3室2厅
90m²,2019年建造,低层(共33层),"
                    瀚海航城  
                    航空港-航空港区-荆州路,近思存路",62,航空港  会展中心高铁南站 瀚海航城  双地铁 抢到就是赚到,3室2厅
124m²,2018年建造,低层(共33层),"
                    康桥溪棠  
                    新郑-新郑龙湖-祥安路",107,康桥溪棠，125平，大三房，107万，无税，急售，地铁口,3室2厅
95m²,2019年建造,低层(共30层),"
                    绿地香湖湾  
                    航空港-航空港区-梅河路,近黄海路",71,空港核心双鹤湖旁 首付fen期五年十次 绿地香湖湾 学 区房,3室2厅
118m²,2017年建造,低层(共30层),"
                    永丰乐城  
                    新郑-新郑龙湖-祥云路,近鸿鹄路",100,南龙湖准现房，紫荆山路已经通车，从项目到南三环仅需十**,3室2厅
89m²,2016年建造,低层(共33层),"
                    基正唐宁1號  
                    新郑-新郑龙湖-新郑快速通道",75,唐宁一号 龙湖一中旁 人车分流小区 价格可谈 随时看房,3室2厅
131m²,,低层(共26层),"
                    二七万达1号院  
                    二七-万达广场-航海路与人和路交叉口向南100米路东",243,二七万达豪装三房，**豪装，随时看房。,3室2厅
138m²,2016年建造,低层(共33层),"
                    国瑞城爵仕苑  
                    新郑-新郑龙湖-滨湖路,近祥云路",106,国瑞城豪装大三房 自带9年义务教育 业主底价急售 懂行的来,3室2厅
115m²,2015年建造,低层(共33层),"
                    康桥原溪里2号院  
                    新郑-新郑龙湖-祥安路",92,康桥原溪里 品质小区  业主急售  价格优惠  错过后悔,3室2厅
115m²,2010年建造,低层(共7层),"
                    双湖花苑  
                    新郑-新郑龙湖-双湖大道",97,双湖花苑  地铁口10米 精装 50平花园 116平 90万,3室2厅
92m²,2019年建造,低层(共11层),"
                    中建雲栖苑  
                    航空港-航空港区-护航路",61.5,北港团购房 单价6688 每平低于市场价三千 中建,3室2厅
102m²,2020年建造,低层(共34层),"
                    国泰紫荆园  
                    新郑-新郑龙湖-紫荆山南路,近祥和路",85,（优）紫荆山路龙湖芯 大学畔双地铁双气一万订房三万网签送车位,3室2厅
138m²,2016年建造,低层(共33层),"
                    国瑞城爵仕苑  
                    新郑-新郑龙湖-滨湖路,近祥云路",105,国瑞城爵士苑，2万就可定套房，捡漏了！捡漏了！,3室2厅
115m²,2016年建造,低层(共33层),"
                    康桥原溪里2号院  
                    新郑-新郑龙湖-祥安路",93,3室2厅 93万 电梯房 115平 康桥原溪里2号院,3室2厅
89m²,2015年建造,低层(共33层),"
                    基正唐宁1號  
                    新郑-新郑龙湖-新郑快速通道",73,唐宁龙湖一中旁 人车分流小区 3室精装 捡漏房子 仅售2天,3室2厅
131m²,2012年建造,低层(共26层),"
                    二七万达1号院  
                    二七-万达广场-航海路与人和路交叉口向南100米路东",243,新上房源，二七万达，豪装三房，随时看房。,3室2厅
115m²,2014年建造,低层(共30层),"
                    康桥原溪里2号院  
                    新郑-新郑龙湖-祥安路",96,华南城商圈康桥原溪里随时看房业主急售有钥匙,3室2厅
138m²,2017年建造,低层(共30层),"
                    国瑞城爵仕苑  
                    新郑-新郑龙湖-滨湖路,近祥云路",105,国瑞城大三房 送豪华装修 一天未住 出门国瑞城小学 业主急卖,3室2厅
89m²,2015年建造,低层(共33层),"
                    基正唐宁1號  
                    新郑-新郑龙湖-新郑快速通道",75,龙湖一中旁 唐宁1号 准现舒适三房  75万  送精装,3室2厅
120m²,2015年建造,低层(共26层),"
                    升龙又一城3号院  
                    高新区-科学大道-玉兰街75号",150,郑中三附小旁 升龙3期通透大三室120平 精装新房未住 有本,3室2厅
89m²,2016年建造,低层(共25层),"
                    桃花源社区  
                    荥阳-荥阳城区-天伦大道,近郑云高速",40,郑州北区 桃花源 三室两厅精装修 师范小学旁 随时看房,3室2厅
130m²,2015年建造,低层(共27层),"
                    金龙紫东郡  
                    荥阳-荥阳城区-康泰路,近飞龙路",89,紫东郡130平89万，有证满五年无差额，有钥匙急售，,3室2厅
104m²,2015年建造,低层(共33层),"
                    富田兴和湾  
                    新郑-新郑龙湖-紫荆山南路,近郑州绕城高速",88,低于市场价6万！富田兴和湾105平南北透通三室两厅业主急卖！,3室2厅
89m²,2015年建造,低层(共33层),"
                    龙湖锦艺城  
                    新郑-新郑龙湖-双湖东道2号",79,龙湖锦艺城 79万 89平 自带商圈 繁华地段 业主诚信出售,3室2厅
110m²,2019年建造,低层(共29层),"
                    阳光城丽兹公馆  
                    中原-碧沙岗-西三环,近中原西路",125,三环内准现房，内部员工价1万1，地铁500米，万达广场1公里,3室2厅
89m²,2015年建造,低层(共27层),"
                    鑫苑鑫家(1期)  
                    二七-大学南路-大学南路,近南四环",110,大学路公园旁经典三房，无税！无税！无税！仅售110万,3室2厅
91m²,2016年建造,低层(共26层),"
                    海龙华城  
                    荥阳-荥阳城区-国泰路,近棋源路",70,海龙华城91平三房带储藏室业主急售70万看房有钥匙随时过户,3室2厅
107m²,2016年建造,低层(共27层),"
                    清华大溪地九号院  
                    荥阳-荥阳城区-商隐路71号",88,地铁口，清华大溪地三室两厅，毗邻一中，实拍如图！诚心价格可谈,3室2厅
86m²,2015年建造,中层(共26层),"
                    龙湖锦艺城  
                    新郑-新郑龙湖-双湖东道2号",78,龙湖锦艺城  中间楼层 78万,3室2厅
125m²,2019年建造,低层(共26层),"
                    瀚宇天悦湾  
                    荥阳-荥阳城区-郑上路,近万山路",75,区房，双地铁口，均价6 x x x 周边配套成熟，紧邻索河湾,3室2厅
95m²,2020年建造,低层(共27层),"
                    新城郡望府  
                    荥阳-荥阳城区-织机路,近郑上路",68,郑上路，地铁口，吾悦广场旁，學区房，中式豪宅设计，明年交房,3室2厅
125m²,2018年建造,低层(共26层),"
                    东润玺城  
                    荥阳-荥阳城区-中原西路,近郑州绕城高速",77,125平 3室2厅 南北通透 东润玺城 楼层好 视野无遮挡,3室2厅
127m²,2014年建造,低层(共28层),"
                    融创空港宸院  
                    航空港-航空港区-鄱阳湖路,近长安路",128,融创空港北港精装修纯洋房 一梯两户 双地铁口,3室2厅
117m²,2015年建造,低层(共33层),"
                    基正唐宁1號  
                    新郑-新郑龙湖-新郑快速通道",86,唐宁一号人车分流，117平，83万，业主仅售两天！品质小区！,3室2厅
165m²,2019年建造,低层(共31层),"
                    瀚海航城  
                    航空港-航空港区-荆州路,近思存路",120,高铁南站旁 第四代现代住宅 不限购不限贷7xxx,3室2厅
89m²,2015年建造,低层(共33层),"
                    万科城紫兰苑  
                    高新区-科学大道-须水河东路133号",128,南北通透E户型 降价出售 地铁口学校房 看房随时联系！！！,3室2厅
89m²,2016年建造,低层(共34层),"
                    万科城秋棠苑  
                    高新区-科学大道-科学大道,近创新大道",107,天健湖旁 捡漏三房房  楼间距大采光好   万科物业自持,3室2厅
105m²,2012年建造,低层(共32层),"
                    中原新城学府一号  
                    中原-凯旋门-工人路23号",260,上伊河路小学十九中 学府一号三房 双气 自住装修,3室2厅
89m²,,低层(共33层),"
                    锦艺国际华都美域  
                    中原-棉纺路-棉纺西路4号",175,锦艺城，府井 海洋馆 纯南三房 有钥匙，随时看房,3室2厅
117m²,2016年建造,低层(共32层),"
                    恒大城牡丹园  
                    高新区-科学大道-牡丹路,近连霍高速",173,恒大城精装3室 满二有本 无税好房 从未住过人 小区环境优美,3室2厅
